utterance_id,child_id,session_id,age_bucket,audio_duration_sec,filesize_bytes,word_count,words_per_second,orthographic_text
U_bca5ba20359903a5,C_20dd085ed71cb219,S_ddd4312743214398,8-11,12.837,102866,1,0.0778998208304121,bye
U_bca861ac28f70b45,C_389bd9177db48a0f,S_bef10119da423348,8-11,28.314,561644,111,3.920322102140284,yeah and you know why because there's more power when you push it down all the way cause it's kinda harder to push it down all the way down because it's like small i could break the stick easily but it didn't it's kinda difficult so it just kinda wants to pop up right away now when you have it all the way out it's just really easy you barely have to touch it and it goes all the way down so you let go and it ch barely moves up so that's why you want it short so cause it has m a lot more power flinging up so yeah
U_bcb661b55c0d7174,C_c64613307e96a4b1,S_6c41fea41e9cdfa4,5-7,6.89,170659,1,0.14513788098693758,compete
U_bcc4da933f1e24ff,C_38a2e3f1f7d4863f,S_154ef648771b0b97,8-11,0.326,12672,1,3.067484662576687,yes
U_bcd3b0375e744c94,C_6069aefd8213306b,S_a1af7e38b9da1bbe,5-7,4.63,111259,1,0.2159827213822894,rink
U_bd070286176a90b9,C_e2676f2cc72877b4,S_5607c15821055988,5-7,4.0,81284,1,0.25,sip
U_bd198ffe3052acf1,C_928add5b8833fde4,S_bcf0193058771b52,5-7,3.86,105963,1,0.2590673575129534,bee
U_bd29bd2feefa4678,C_38231c40656453c7,S_a78540070bf93818,8-11,11.352,207218,48,4.2283298097251585,um yeah we did cause we had to put coldest we had to put the the cups in order from coldest to hottest and it was all and it was b a c b a c b a c et cetera et cetera et cetera yeah so yeah
U_bd5084a26e03e2f3,C_50cf5fe455de3ff3,S_553a3fdf062261d3,8-11,6.197,118088,1,0.16136840406648378,bones
U_bd694b31738c0aad,C_09f29adf3de1d136,S_27b1da5cbc199b95,8-11,0.388,14649,1,2.5773195876288657,yes
U_bd7297f0755dbed8,C_e95ac4c94a827fa0,S_4d3f4fecf2e417e7,8-11,37.443,591009,97,2.590604385332372,um it kind of surprised me cause it didn't i didn't know that they were all different sizes and i was wondering why everybody got different answers and then they told us that we they we the straws were different sizes and everybody was just like we got a small straw a and um we got like twenty three or something and um then it would it was like it would and then everybody else got like thirty six or something so i was wondering why it would be like the was was getting a different answers
U_bd9ab5bf72cb8f98,C_5d29a6cc873657e2,S_80c4d1e64a5a0100,8-11,3.902,73627,16,4.1004613018964635,the battery has energy stored energy that goes through the wires and makes the motor run
U_bda3d543bc8ecb41,C_8164a3c3e1de4bdb,S_bfbd742379f222d1,8-11,0.428,15006,1,2.336448598130841,yep
U_bdcaf33f28358999,C_80f5a18d95ac534b,S_ee047fd22df01fc5,8-11,0.86,26456,4,4.651162790697675,stuff in that cup
U_bdd2778534fbe3e0,C_e13f5ebef016f13e,S_fb4a0c3397040273,5-7,4.28,128238,1,0.2336448598130841,pay
U_bddd7ebfd32964e2,C_cffff16813741c12,S_f54ee721edebb024,5-7,5.61,140831,1,0.17825311942959002,bell
U_bdeae53f9fef0d1e,C_09f29adf3de1d136,S_27b1da5cbc199b95,8-11,6.148,111353,28,4.554326610279766,yeah and then we're gonna go to so when we're d and then we get it we go to his house and then we watch a violent movie
U_be0c354352efe8ad,C_5394fc72ea560514,S_f721ebd263a42854,8-11,101.665,1189700,41,0.4032852997590124,the the electricity and like how things work and if it would work with like two light bulbs and full circuits and all that stuff and a serious circuit i think that's what it's called oh my gosh mine's stuck oh
U_be0dc5995d700508,C_4cb11d0521851363,S_12b928a9110a7975,8-11,0.388,14402,1,2.5773195876288657,yeah
U_be16a56f45ad38bc,C_431ec2d07c86e346,S_63c0a90ba51c36bb,8-11,0.167,11857,1,5.988023952095808,by
U_be2e65ef88701e9f,C_914f81cb6ed613bb,S_9f7983b15e899861,8-11,0.387,11570,1,2.5839793281653747,yep
U_be3a64da4c906fdd,C_19c302634a699909,S_e740ea1ed21b6829,8-11,39.857,784464,85,2.1326241312692877,there is a switch you need a switch here three wires uhm a a d cell and a light bulb so i see in this picture two wires are connected from the sides positive and negative side the positive wire that is connected to the positive side it's connected to the switch the other one is connected from the switch to the light bulb and the one from the negative and the wire from the negative side is in the connected to the light bulb
U_be4b0148414bed8d,C_de29f0a5ecfcc46c,S_9ef7982fb3d76494,5-7,4.97,123534,1,0.2012072434607646,bee
U_be55bdb4c9e99dc5,C_8e1cc9a8fa1789fa,S_229ca7f62c51dd1a,8-11,0.244,13369,1,4.098360655737705,yeah
U_be607c84defae661,C_01bf0d48116d00f5,S_6914ba3256f5b97e,8-11,0.719,15117,1,1.3908205841446455,good
U_be6905b9732f1f4a,C_19b75dd799d54592,S_9d9129296272c729,3-4,0.394,36581,2,5.0761421319796955,all done
U_be6ea6654461d2e1,C_22c2d1087f2bfe56,S_570bfc38b8fa59ca,8-11,39.495,697736,79,2.0002531966071655,you um you just have two wires that are sticking out and you hold each wire in a hand and then you stick it to the other thing that you think it'll stick to the battery and the and the switch and the switch if the switch is closed if the switch is closed you can um you can if the switch is closed the motor will run but if the switch is open open the motor won't run
U_be6ec451b3ffad61,C_0b9a09c44f3c2a9d,S_52c34a823fdad17a,8-11,63.692,438356,14,0.21980782515857564,it would have a bad dustin i ignore you when you're talking i know
U_be71de90e6ca9701,C_45788281ca5ef93a,S_c624888ff9d3d4bf,8-11,1.869,41828,8,4.280363830925629,i can't figure out what i did s
U_be9dc0959bd9c597,C_878467999ee5c310,S_ab808d2c9fcd37c8,8-11,0.411,14595,1,2.4330900243309004,yeah
U_bea8a3a7d52e94bd,C_a4296e3d0cce76a5,S_0a7e2aef687ca75b,8-11,0.347,13391,1,2.8818443804034586,yeah
U_bebe6ca1f830d791,C_38231c40656453c7,S_2b3ea2e49567e70c,8-11,5.33,105613,26,4.878048780487805,well it means like it's not really off so it's like if the crayon was five centimeters and you're like oh i'm gonna guess forty centimeters
U_bec2241fd8ce00e5,C_2e0f3a5521ec384a,S_f6c6c337c7381621,8-11,5.375,95558,24,4.465116279069767,yeah it was a little bit it was like right there so when we put like five more drops it came up to a
U_bedb1b497872f14d,C_c90a30b787c49c80,S_866c6888d9758120,8-11,0.465,15675,2,4.301075268817204,eat that
U_bedda4fbcf76070b,C_43c6a5c0e88ea260,S_4b54ddcf0a03d2ad,8-11,0.471,13952,1,2.1231422505307855,yeah
U_bee0ca44ac9f6ddb,C_ed798ba7a89be9e2,S_e8651f3449835d5c,8-11,38.053,609002,97,2.549076288334691,well what i noticed was that the smaller the smaller the foil ball is it'll it'll it would jump higher the i think cause it's cause it's smaller it could get more wind and it's not heavy but the big one i think it's cause it doesn't get that much air and it's it's not like it doesn't get it's heavy and it's and it doesn't get that much air so that's why i think that the lighter the smallest one got got higher cause it's smaller and it gets more wind and the big one doesn't
U_bee933ecb3603448,C_4cb11d0521851363,S_7b0c2fa21f622c0f,8-11,8.31,132825,35,4.21179302045728,you c cause we have um fi i think five settings on the angle thing we could like put it all the way to the top or all the way to the bottom of it
U_bf349095451678bb,C_8e6661ba87cf2132,S_eba3c86dc2466098,8-11,1.146,33375,6,5.235602094240838,you've already asked me that que
U_bf44fa5a6ba3017f,C_e95ac4c94a827fa0,S_34a50ac72b826f07,8-11,32.03,496932,110,3.4342803621604743,um well maybe you could step on the tip and then like maybe put it up and then you could mark if you could put it against the wall and then mark one hundred and then you could go up until it goes or they have these little they have these little things where y it's like how you could see how tall you were cause it goes up to one hundred centimeters or inches you can yeah they have those and you can hang up it on the wall and then you can start or you can just mark on the wall if you know how tall you are
U_bf45efb691962a1a,C_8d246066c3d8a0d0,S_56d8cf10d6ce5102,8-11,0.402,16449,1,2.487562189054726,ring
U_bf4ee1b39ebeec9e,C_df83616922d76fee,S_742559ae61038227,8-11,0.2,12446,1,5.0,de
U_bf6dbb39b1417778,C_9fce57d8e83e10ef,S_f8675f4a8b1082bd,8-11,52.328,831764,116,2.2167864240941753,yeah and then um with the pennies we tu uh we put a uh like i told you before d they were boats we put them in water and then uh with pennies we each uh put them in the um in here we're trying to figure out the um the w w how much the boat can hold a the how many of the pennies in this case we're using them as passengers and then we drop the pennies uh into the boat that is floating and we uh um then we act um then we uh k keep count of how many uh how many we drop in and then um by the time
U_bf6e0ceb040a6f0c,C_8f208e6a948ec07c,S_ae07aa3f7181aa88,8-11,64.389,884601,72,1.1182034198387925,i see the biosphere um where the ocean is i also see the um or at least what would be the um the living sphere um the the the no the hydrosphere is where the lake is the biosphere is where the city is and um the atmosphere what's up in the air uh where the clouds are and the last one is the um uh i don't remember the last one
U_bf6fc69999a6b9b9,C_bb44003703919c45,S_c5b80060ad8a40cc,8-11,29.135,586751,87,2.986099193409988,well if we were using this like we did it in math the la friday it'd be at the twenty two let's say that was the what we started with when we put ice it dropped dropped dropped and then what it would like drop and maybe dropped a few degrees but on this one it seems to drop drop drop then stay the same and but on the one that a i we did in our class it dropped and then it rose a little bit
U_bf74d04a4087450b,C_aae04a0598194567,S_981932d01c7c40e6,8-11,0.358,14566,2,5.58659217877095,it me
U_bf75613a930326f0,C_3a9c6ee5e19bcd26,S_ff11ead420a6c12a,5-7,4.09,97346,1,0.24449877750611249,off
U_bf8b69a1aeb324cd,C_9ebf5388b2ad6f7c,S_e0eecc6a0a4f8fe8,5-7,6.84,162075,1,0.14619883040935672,plans
U_bfbc7028cf2710dc,C_fdd72e28bfe9e45b,S_5101e204aad40305,8-11,16.149,103424,1,0.06192333890643383,no
U_bfc585f216b001df,C_70cfe294afd6fc92,S_9ca08ef6bdc59757,8-11,0.368,14269,1,2.717391304347826,yeah
U_bfd0573506c885e5,C_768eb69a7a1952fd,S_ada643d8bc982427,8-11,27.885,458842,103,3.6937421552806167,well you use the battery the d cell battery and then the wire and then you connect the wire to that part and then you wrap the and then you wrap the end of the wire around the light bulb um and then you touch the light bulb to the other art of the d cell and it works depending on where you put it on the d cell on the ends if was like over here and over here two opposite ends it wouldn't work cause then you have to be like straight across from each other and all that to work
U_bfdb49101aeaa391,C_ab6e6a5fac76a586,S_39c8ae675dbe6bd4,8-11,0.42,16694,1,2.380952380952381,yeah
U_c016a12b5425ab77,C_b3523050eebb8b82,S_f3a9473f72c47582,8-11,0.408,15307,1,2.450980392156863,yeah
U_c019fcf20f0ba473,C_aafd36e8232182f4,S_36213a35d225cb20,8-11,2.694,54102,13,4.825538233110616,they are different because one bag is open and one bag is close
U_c02be246f4f23ffa,C_d88a3d3544c594ca,S_e6a8b71d00cc3905,8-11,54.7,1179792,163,2.979890310786106,one of um the things that we did today is we did from wrist to elbow that was kind of hard because we it was really important that we had partners because we had to like hold it there and then if the meter tape was straight then we could let it hang down or with like our elbow like up and down vert uh yeah so our elbow could be like our wrist and elbow could be like this but then um only if the meter tape was straight and so um it's hard because we had to have like a partner like we had to hold it and the partner had to hold it down h on our elbow or we would hold it at our elbow and our partner would hold it at our wrist but um it was really hard because it couldn't like wrap around your wrist it had to go er forearm it had to go straight
U_c031bfd8fbbf5b54,C_cba6aea4ac4a78f1,S_5660b44b1eff42ec,8-11,3.003,65546,17,5.661005661005661,yeah so then we put the gravel in the bag and then we had a hundred grams
U_c03a7973fa37d83b,C_640425e8cabf06f3,S_a7d64eadca7bf6ac,8-11,3.389,88665,14,4.1310120979640015,you put 'em on each side so you can see which one weighs more
U_c0411eb6091d1be1,C_147cde04be14b6b4,S_759c2389b00d1fed,5-7,3.846,77540,1,0.26001040041601664,soap
U_c0496e158cdf3532,C_914f81cb6ed613bb,S_3184044e91a1f3c7,8-11,0.449,14283,1,2.2271714922048997,okay
U_c0559bbbbe0ed5bf,C_19b75dd799d54592,S_9d9129296272c729,3-4,0.973,72829,4,4.110996916752312,i i do it
U_c07079ea0b01d8b4,C_ebf0c8e70506400c,S_6cac2e227c192d91,8-11,50.931,881901,102,2.0027095482122874,i think food webs are all about explaining what eats what and how they get eaten by another thing and how they get eaten by another thing how there's so many things that get eaten and then the other thing that the thing that eats them gets eaten like a hawk might eat a lizard or a bunny and a snake might eat a lizard there's so many things that something might eat and then it goes to another thing and when like the birds will die or the animals or the animals and bugs die they all go to the decomposers
U_c072bb8fa806ca13,C_e14c99acec08d4c6,S_129abcead4a49b8f,5-7,6.46,157745,1,0.15479876160990713,rock
U_c07afbc714eb71d3,C_8e1cc9a8fa1789fa,S_bc1fee8626bf8d13,8-11,0.368,14453,1,2.717391304347826,yeah
U_c0842ec31da82e8e,C_389bd9177db48a0f,S_bef10119da423348,8-11,0.329,13745,1,3.03951367781155,so
U_c0871b11839eea24,C_914f81cb6ed613bb,S_9f7983b15e899861,8-11,0.571,14244,1,1.7513134851138354,yeah
U_c0a5d21c726fa6fe,C_768eb69a7a1952fd,S_7a11f8cb88ddb491,8-11,0.294,13332,1,3.4013605442176873,yeah
U_c0a809e747389cb7,C_e8e3310e625eb3b5,S_f0ac68e92d9ed115,8-11,0.429,14876,1,2.331002331002331,yeah
U_c0ab0b6a7e01187d,C_b890cc61f7ca9b83,S_13049d523ef01b63,5-7,5.27,103150,1,0.18975332068311196,eat
U_c0b41d486b4f13c9,C_5394fc72ea560514,S_3d22ba3e19940d61,8-11,92.94,1277260,105,1.1297611362169142,well it looks like to me that the switch is open and um there's wires flowing through and you may think that the wires have to be connected for it to work but the wires do not have to be connected because the electricity doesn't come from the wires it comes from the batteries so on the negative side the electricity is probably coming from there and flowing in the motor and then going and then going to where it ends and i think that's what's happening here electricity is flowing through and going into the motor wait maddy why is it still on the
U_c0d59f435e8e5310,C_79ade9f63fd7255d,S_a33fa94c7b13dfcf,5-7,4.11,109511,1,0.24330900243309,sunday
U_c0d6b6bf743cd820,C_8e6661ba87cf2132,S_e7521f82fe2ee0f8,8-11,3.898,94138,17,4.361210877373011,when you have a closed circuit it works when you have a open circuit it doesn't work
U_c0ecc946f0b34c03,C_f795c78868652df9,S_3cd7fe17c191c6ec,8-11,44.555,829033,109,2.446414543822242,the flow of electricity the battery gives electricity energy i'd say and it goes through the it goes it flows inside the wire it goes to the light bulb and it lights up it burns more but if you don't use that much energy it just it just is it is brighter it isn't that bright but it just doesn't last it it doesn't last for so long but if it's a lot of energy it does last for it does it it does it lasts for a long it lasts for for it lasts for a long time but it doesn't burn so bright with the pay well
